INSEE;lon;lat
48149;3.48;44.78
48181;3.20;44.41
12213;2.97;44.17
48068;3.38;44.55
48108;3.59;44.74
48156;3.17;44.48
48095;3.48;44.53
12237;3.10;44.45
12187;2.97;44.54
48127;3.49;44.65
12184;3.06;44.49
12047;3.09;44.40
48153;3.42;44.67
43160;3.80;44.81
48053;3.79;44.48
48137;3.49;44.47
48082;3.64;44.60
48105;3.79;44.77
48192;3.09;44.52
43221;3.68;45.00
43090;3.56;44.90
48150;3.83;44.68
12070;3.10;44.18
48103;3.33;44.56
48160;3.69;44.71
12055;3.03;44.45
12291;3.05;44.22
43234;3.54;44.95
48147;3.57;44.44
43220;3.63;44.92
12062;2.93;44.14
48018;3.41;44.52
43054;3.49;44.86
43198;3.72;44.94
48042;3.49;44.57
12236;2.94;44.21
43042;3.81;44.92
43136;3.64;44.98
48191;3.16;44.38
48008;3.61;44.65
48185;3.27;44.48
48054;3.79;44.44
48111;3.61;44.57
48139;3.72;44.81
48055;3.38;44.49
43225;3.68;44.88
12086;3.16;44.17
12072;2.98;44.10
48072;3.34;44.52
43145;3.74;44.91
12239;2.97;44.42
12224;3.01;44.51
48043;3.69;44.65
48112;3.73;44.69
48081;3.59;44.49
85295;-1.23;47.00
49378;-0.07;47.32
49180;-0.11;47.40
49361;0.04;47.25
53150;-0.69;47.76
49123;-0.12;47.22
49023;-0.96;47.20
49029;-0.38;47.39
49222;-0.57;47.36
44082;-1.38;47.40
53033;-0.98;47.77
49323;-0.47;47.51
49244;-0.93;47.34
44032;-1.35;47.17
49155;-0.70;47.59
49211;-0.52;47.19
37118;0.25;47.23
49026;-0.80;47.50
49027;-0.93;47.13
37193;0.24;47.29
49266;-0.80;47.45
49041;0.07;47.31
85021;-1.27;47.04
49247;-0.71;47.38
49107;-0.30;47.49
53062;-0.70;47.82
49050;-0.40;47.35
49063;-0.77;47.35
49068;-0.87;47.43
44107;-1.33;47.44
44016;-1.20;47.23
49067;-0.66;47.68
49092;-0.70;47.22
85247;-1.06;46.97
49246;-0.51;47.43
49364;-0.21;47.14
44096;-1.23;47.43
49011;-0.10;47.20
37074;0.11;47.25
85146;-1.30;46.97
53251;-0.87;47.78
44064;-1.31;47.10
37058;0.22;47.25
49171;-0.07;47.46
53089;-0.63;47.76
49288;-0.59;47.41
37031;0.17;47.31
49003;-0.33;47.27
44142;-1.39;47.04
49259;-0.65;47.35
49194;-0.28;47.47
53063;-0.60;47.81
44173;-1.36;47.08
44063;-1.22;47.08
37011;0.19;47.22
53078;-0.64;47.79
49283;-0.76;47.40
44084;-1.33;47.23
44079;-1.30;47.21
44117;-1.35;47.14
44141;-1.23;47.23
37198;0.22;47.45
49045;0.08;47.35
44104;-0.97;47.40
49053;-0.22;47.17
49331;-0.86;47.71
37117;0.28;47.42
44202;-1.29;47.46
49100;-0.18;47.18
44169;-1.41;47.25
49271;-0.73;47.53
44165;-1.32;47.06
44108;-1.27;47.13
49218;-1.04;47.26
85076;-1.25;47.06
49086;-0.44;47.26
49235;0.00;47.22
49002;0.01;47.30
49224;-0.02;47.34
44134;-1.17;47.47
44163;-1.11;47.40
49020;-0.63;47.47
44100;-1.35;47.12
49284;-0.81;47.41
37082;0.24;47.37
49089;-0.90;47.61
49055;-0.57;47.54
49120;-0.61;47.38
49353;-0.47;47.45
49114;0.15;47.38
85025;-1.19;46.95
49292;-0.66;47.31
44205;-1.43;47.45
49135;-0.60;47.58
37228;0.13;47.30
37223;0.27;47.51
49308;-0.50;47.38
49082;-0.72;47.33
49338;-0.52;47.36
44022;-1.16;47.05
49028;-0.65;47.38
49294;-0.69;47.49
53180;-0.90;47.83
37137;0.26;47.53
49272;-0.18;47.35
49069;-1.20;47.31
49167;-0.47;47.39
49205;-0.50;47.76
44140;-1.19;47.19
49278;-0.58;47.43
49241;-0.44;47.49
49307;-0.37;47.46
85198;-1.04;47.00
44212;-1.26;47.17
49138;-0.17;47.46
37112;0.19;47.39
49064;-0.69;47.69
44115;-1.27;47.36
49201;-0.26;47.41
49362;-0.07;47.23
85039;-1.18;47.01
49326;-0.39;47.50
37055;0.25;47.48
49332;-0.96;47.08
37024;0.22;47.32
49121;-0.26;47.25
44048;-1.29;47.39
49219;0.05;47.21
49012;-0.47;47.21
44028;-1.36;47.34
49260;-1.01;47.05
49036;-0.97;47.74
49261;-0.24;47.33
53124;-0.83;47.82
49021;-0.21;47.44
53068;-0.93;47.80
49328;-0.08;47.27
49321;-0.94;47.45
49007;-0.56;47.48
85293;-1.10;47.00
49200;-0.67;47.55
49368;0.03;47.39
49298;-0.71;47.46
49329;-0.67;47.41
49182;-0.31;47.24
85119;-1.13;46.97
53066;-0.77;47.78
44029;-1.33;47.28
44043;-1.27;47.10
49221;0.01;47.45
49358;0.02;47.21
37013;0.30;47.39
44222;-1.14;47.44
49267;-0.49;47.47
49223;-0.55;47.39
49339;-0.54;47.58
44003;-1.19;47.38
49345;-0.54;47.27
49057;-0.48;47.17
49090;-0.52;47.63
49311;-0.04;47.39
49262;-0.15;47.24
53029;-0.55;47.79
49367;-0.82;47.58
49130;-0.56;47.62
49160;-0.93;47.41
49301;-1.09;47.10
49022;-0.60;47.32
49048;-0.50;47.58
49113;-0.16;47.20
49359;-0.18;47.22
49161;-0.69;47.73
49369;0.10;47.40
49030;-0.05;47.36
49269;-0.97;47.03
49112;-0.13;47.18
37242;0.13;47.21
49370;-0.19;47.27
49217;-0.71;47.66
49015;-0.60;47.51
49306;-0.71;47.44
49374;-0.02;47.26
53148;-0.87;47.80
49341;-0.02;47.22
49344;-0.66;47.64
49035;-0.63;47.43
49170;-0.51;47.66
49237;0.13;47.46
49176;-0.76;47.64
49129;-0.52;47.53
85302;-0.98;46.95
49334;-0.22;47.52
37042;0.07;47.20
49125;-0.31;47.19
49214;-0.62;47.54
49330;-0.61;47.63
50272;-1.53;48.95
50590;-1.33;48.80
82149;1.48;44.13
85157;-1.17;46.57
56052;-2.58;47.52
50058;-1.57;49.07
50102;-1.56;48.75
85114;-1.60;46.42
44055;-2.35;47.29
46069;1.34;44.35
50262;-1.28;48.82
46022;1.19;44.45
46113;1.49;44.65
56204;-2.74;47.91
56039;-2.93;47.86
44135;-2.43;47.27
85002;-1.83;46.67
46323;1.50;44.59
56130;-3.24;47.73
44025;-1.97;47.42
85026;-1.44;46.56
56259;-2.59;47.60
36124;1.30;46.71
46262;1.27;44.31
56022;-2.92;47.78
56103;-2.66;47.95
46218;1.16;44.50
87025;1.17;45.74
56042;-2.81;47.82
56097;-3.11;47.77
82128;1.42;44.23
44066;-1.62;47.36
82051;1.14;44.18
50326;-1.34;48.86
56074;-2.97;47.91
53001;-0.87;48.02
56009;-3.19;47.31
44050;-2.15;47.40
85117;-1.27;46.45
56104;-3.24;47.89
56190;-2.77;47.99
56197;-2.43;47.87
36090;1.44;47.05
53059;-0.53;48.10
85061;-1.26;46.57
44010;-2.47;47.28
44012;-2.03;47.09
44049;-2.52;47.29
44125;-2.52;47.38
44211;-2.49;47.35
50085;-1.52;48.92
50165;-1.57;48.85
44119;-1.78;46.96
50349;-1.53;48.99
44041;-1.60;47.09
44157;-1.72;46.95
56003;-2.82;47.63
56005;-2.89;47.55
46197;1.45;44.38
56008;-2.90;47.62
56106;-2.90;47.59
56013;-3.16;47.67
46172;1.43;44.35
56046;-3.00;47.63
56055;-3.20;47.66
36139;1.48;46.76
56062;-3.33;47.70
56083;-3.27;47.81
56085;-2.88;47.34
56116;-2.96;47.58
53105;-0.59;48.15
56118;-3.33;47.73
56152;-3.17;47.34
85096;-1.82;46.90
56155;-2.47;47.47
56169;-3.23;47.69
56186;-3.12;47.49
56233;-3.00;47.59
56234;-3.14;47.52
56258;-3.04;47.59
85035;-1.86;46.64
85083;-2.26;46.98
85226;-1.96;46.74
36232;1.36;46.79
36241;1.52;46.84
44132;-2.31;47.26
87152;1.21;45.96
46322;1.36;44.42
44184;-2.25;47.28
56034;-3.07;47.61
56098;-3.33;47.77
56243;-2.73;47.62
56260;-2.76;47.66
56109;-2.56;47.61
85163;-2.26;47.01
85194;-1.76;46.52
85113;-2.35;46.71
36157;1.52;46.71
46080;1.33;44.52
46107;1.11;44.46
46130;1.15;44.47
44136;-2.21;47.13
56126;-2.35;47.54
44175;-2.34;47.38
46156;1.50;44.51
56087;-2.85;47.59
36040;1.45;46.83
56027;-2.68;47.92
36237;1.56;47.10
46201;1.17;44.34
56119;-3.11;47.70
85216;-1.11;46.47
53077;-0.93;47.95
85062;-1.93;46.92
53229;-0.75;48.14
56120;-2.76;47.76
53087;-0.49;47.95
82085;1.27;43.99
56168;-3.12;47.60
44129;-2.10;47.43
36118;1.41;46.74
85278;-1.55;46.43
50420;-1.21;49.07
85259;-0.97;46.83
44009;-1.46;47.21
56053;-2.59;47.73
44071;-1.41;47.20
44056;-1.80;47.39
56002;-2.54;47.56
53136;-0.73;47.88
50450;-0.95;48.68
53101;-0.67;47.87
44154;-2.15;47.24
44126;-2.18;47.14
46112;1.49;44.56
56214;-2.83;47.51
56181;-3.35;47.71
85222;-1.92;46.69
56240;-2.75;47.52
85214;-1.69;46.53
85045;-1.82;46.65
56122;-2.38;47.99
53143;-0.66;47.97
85101;-1.40;46.47
56086;-2.97;47.39
82167;1.45;43.96
37197;0.30;47.25
37123;0.36;47.35
85142;-1.30;46.76
56184;-2.44;47.66
85077;-1.30;46.45
87001;1.13;45.80
44133;-1.77;47.14
56112;-2.52;47.86
56082;-2.48;47.97
85223;-1.07;46.56
56132;-2.77;47.72
56202;-2.41;47.85
44150;-1.62;47.13
85095;-1.76;46.88
85243;-1.81;46.61
56017;-2.76;47.88
50219;-1.49;49.07
50252;-1.47;48.87
85086;-1.70;46.86
87188;1.06;45.85
85246;-1.20;46.72
44206;-1.68;46.91
85003;-1.63;46.74
85152;-1.66;46.60
44088;-1.39;47.12
44111;-1.72;47.38
53175;-0.67;48.01
56220;-3.19;47.72
53260;-0.85;47.88
44127;-1.44;47.02
53132;-0.91;48.42
56149;-2.46;47.60
37067;0.42;47.24
50038;-1.37;48.84
50126;-1.33;48.74
82090;1.39;44.09
85120;-1.79;46.64
44081;-1.58;46.90
37056;0.42;47.31
53243;-0.89;48.14
85220;-1.04;46.74
50447;-1.50;48.81
53212;-0.52;47.98
46202;1.50;44.29
87191;1.06;45.77
50281;-1.41;48.79
56045;-2.51;47.75
87149;1.31;46.25
85017;-1.10;46.90
44035;-1.56;47.30
44020;-1.62;47.17
44109;-1.55;47.23
44152;-2.02;47.45
50277;-1.54;48.86
85071;-1.83;46.77
85274;-0.94;46.53
56137;-2.70;47.73
85019;-1.42;46.79
85050;-1.34;46.52
85221;-1.98;46.93
85211;-1.58;46.61
44101;-1.68;47.18
53009;-0.59;47.99
85055;-1.62;46.79
85144;-1.11;46.85
46217;1.41;44.33
37232;0.31;47.30
56148;-3.17;47.76
37038;0.36;47.29
56207;-3.04;47.93
50117;-1.53;48.74
82001;1.27;44.05
46335;1.31;44.40
85273;-2.02;46.88
44182;-2.13;47.18
46095;1.37;44.51
82144;1.32;44.15
36069;1.35;47.08
56196;-2.34;47.70
82077;1.32;44.21
46296;1.31;44.45
50639;-1.23;48.82
85280;-1.95;46.87
44159;-1.42;47.14
87185;1.02;45.88
85109;-1.02;46.87
36200;1.52;46.61
85210;-1.60;46.84
53084;-0.94;47.85
53152;-0.56;47.95
87107;1.18;45.92
85268;-1.83;46.71
50159;-1.22;49.03
44114;-1.62;47.27
44094;-1.40;47.32
82042;1.22;44.21
85065;-1.24;46.90
56117;-2.84;47.88
85056;-0.96;46.56
44070;-1.40;47.16
50066;-1.53;48.76
50532;-1.55;48.80
56255;-2.62;47.68
87201;1.13;45.85
36198;1.50;46.90
85290;-1.01;46.54
85112;-1.77;46.57
56070;-2.59;47.93
82121;1.36;44.02
50472;-1.22;48.74
56018;-2.48;47.52
87047;1.28;46.00
53012;-0.94;47.88
82011;1.25;44.07
56050;-2.51;47.96
56222;-2.73;47.83
82066;1.49;44.00
50069;-1.29;48.79
44110;-1.52;47.45
53054;-0.80;48.11
46063;1.34;44.27
82177;1.27;44.27
56031;-3.00;47.83
36218;1.48;46.97
56175;-2.92;47.73
36080;1.48;47.00
85207;-1.27;46.41
50389;-1.37;49.02
56096;-3.10;47.74
56158;-2.83;47.70
44151;-2.31;47.32
56015;-2.53;47.64
85012;-2.10;46.87
44090;-1.72;46.99
44216;-1.42;46.97
85106;-2.23;46.97
44061;-1.93;47.24
85260;-1.67;46.81
56159;-2.39;47.77
56079;-2.48;47.92
44162;-1.63;47.22
44106;-1.99;47.06
44120;-1.83;47.22
56164;-2.84;47.66
56094;-3.25;47.77
56135;-2.44;47.74
87143;1.14;45.91
50174;-1.38;48.83
50130;-1.20;48.80
44069;-2.41;47.33
36008;1.27;46.90
85130;-1.70;46.77
82087;1.24;44.14
44139;-1.94;47.46
44198;-1.52;47.14
44195;-1.92;47.36
85164;-2.11;46.84
50282;-1.33;48.77
50147;-1.44;49.06
53168;-0.78;47.98
85036;-1.27;46.49
44130;-1.57;47.13
50093;-1.28;49.07
29155;-5.09;48.46
44174;-1.72;47.05
53172;-0.73;47.95
50311;-1.30;48.87
82184;1.57;44.03
56143;-2.47;47.56
50008;-1.53;48.85
82039;1.48;44.10
50549;-1.43;48.84
44102;-1.47;47.07
56189;-2.71;47.95
85097;-1.06;46.93
56065;-2.36;47.94
53103;-0.90;48.10
85192;-1.00;46.79
53058;-0.91;47.90
53093;-0.97;48.45
50185;-1.26;48.85
50060;-1.25;48.87
87118;1.12;45.96
56101;-3.15;47.84
87020;1.29;45.95
46280;1.30;44.54
50607;-1.25;48.79
53046;-0.50;47.92
36015;1.30;46.39
50529;-1.19;48.76
85291;-1.25;46.62
56188;-3.13;47.91
44155;-1.56;47.03
56088;-2.80;47.59
53047;-0.90;48.39
36192;1.43;46.65
53226;-0.93;48.22
85285;-1.33;46.56
56069;-3.46;47.64
85232;-1.15;46.69
36155;1.42;46.99
50118;-1.32;48.83
44176;-2.17;47.36
44083;-1.64;46.99
50081;-1.56;48.87
53182;-0.96;48.12
44209;-1.63;47.32
82037;1.54;44.16
44047;-1.73;47.23
82176;1.51;43.97
50088;-0.97;48.72
44073;-1.64;47.42
50624;-1.46;49.08
53202;-0.95;48.41
56114;-3.11;47.30
56051;-2.59;47.88
82189;1.28;44.20
85081;-1.37;46.76
87038;1.25;45.92
44172;-1.47;47.25
50003;-1.58;49.04
50279;-1.30;49.10
53030;-0.63;47.95
53090;-0.88;47.88
56219;-2.50;47.78
53007;-0.63;48.09
85160;-1.41;46.59
44187;-2.07;47.23
46340;1.46;44.52
87046;1.00;45.84
37150;0.43;47.39
50463;-1.33;48.94
50084;-1.48;49.04
85239;-1.83;46.73
50340;-1.35;49.12
50361;-1.35;48.79
36144;1.43;46.69
44156;-1.60;46.95
85024;-1.90;46.95
85181;-0.96;46.50
56261;-2.52;47.69
56004;-2.40;47.52
85276;-1.08;46.74
36220;1.43;46.59
36106;1.39;46.55
46147;1.17;44.49
46105;1.50;44.41
44143;-1.55;47.18
50215;-1.55;49.10
44021;-1.91;47.03
46301;1.26;44.42
85034;-1.14;46.63
56124;-2.39;47.81
50112;-1.24;48.76
85099;-1.59;46.57
82195;1.29;44.08
50464;-1.38;48.99
44013;-2.07;47.38
36187;1.40;46.49
44194;-1.68;47.27
37241;0.33;47.45
46070;1.50;44.37
36082;1.49;47.04
87110;1.02;45.93
50336;-1.27;48.89
53096;-0.94;48.30
44186;-1.82;47.08
82119;1.52;44.21
37272;0.50;47.33
37205;0.54;47.24
82134;1.53;44.06
37249;0.48;47.51
85098;-1.50;46.73
53075;-0.87;47.92
44145;-1.84;47.18
82174;1.47;44.16
44030;-2.25;47.44
56010;-3.03;47.88
50228;-1.26;48.95
50111;-1.27;49.04
44168;-2.24;47.37
44097;-2.47;47.40
56111;-2.36;47.64
85301;-1.12;46.82
46223;1.26;44.54
50647;-1.55;48.84
53137;-0.94;48.06
46137;1.39;44.39
85129;-1.48;46.85
82076;1.36;44.12
50378;-1.26;49.00
46151;1.51;44.61
53104;-0.59;47.86
56193;-3.30;47.72
36031;1.41;46.89
82154;1.13;44.22
53034;-0.70;48.07
85284;-1.91;46.80
46220;1.52;44.86
53022;-0.50;48.01
56084;-2.69;47.58
56254;-2.58;47.78
50352;-1.24;49.13
85089;-1.33;46.72
85206;-1.34;46.46
85261;-1.12;46.56
50143;-1.52;48.87
85084;-1.21;46.78
36216;1.46;47.02
85298;-1.75;46.61
85058;-1.24;46.45
46191;1.39;44.50
82002;1.45;44.08
50304;-1.42;48.94
85051;-1.04;46.67
85088;-1.89;46.72
36067;1.29;46.47
56071;-2.65;47.89
44179;-1.45;47.36
36193;1.33;46.86
44026;-1.47;47.30
56108;-2.49;47.72
85188;-1.05;46.61
85215;-1.16;46.87
50094;-1.34;49.09
85159;-1.04;46.47
36177;1.36;46.50
37062;0.33;47.53
44074;-1.67;47.20
85190;-1.50;46.93
56177;-3.02;47.78
46182;1.28;44.49
85118;-1.57;46.66
82161;1.46;44.04
50302;-1.21;49.11
82108;1.23;44.10
50537;-1.44;49.04
85018;-2.06;46.91
44005;-1.92;47.15
85233;-1.11;46.52
56248;-2.63;47.57
53045;-0.97;48.09
50292;-1.26;49.12
44027;-1.56;47.39
87197;1.22;46.00
85015;-1.52;46.82
44166;-1.72;47.19
87162;1.04;45.86
46060;1.22;44.42
85149;-1.09;46.42
85218;-1.63;46.64
85103;-1.61;46.54
85135;-1.23;46.53
85013;-1.14;46.92
87125;1.33;45.91
87090;1.32;46.31
44045;-1.84;47.30
85282;-0.99;46.71
85262;-1.51;46.99
56172;-2.62;47.83
85047;-1.84;46.84
53011;-0.85;47.96
56206;-2.74;47.70
56244;-2.50;47.82
50232;-1.30;49.12
56090;-3.25;47.86
50569;-1.33;49.06
46001;1.24;44.46
85070;-1.76;46.71
56167;-2.90;47.66
56029;-3.31;47.88
85046;-1.29;46.67
56252;-2.66;47.53
46206;1.19;44.30
50234;-1.19;48.98
44201;-1.52;47.35
56091;-2.55;47.95
36194;1.35;46.91
85234;-2.05;46.80
44158;-1.78;47.27
37264;0.47;47.31
46225;1.19;44.51
82110;1.41;44.14
50221;-1.35;48.95
87080;1.26;46.35
50218;-1.58;48.84
53158;-0.94;48.01
82164;1.17;44.29
37077;0.45;47.35
46050;1.29;44.43
85153;-1.05;46.79
56160;-2.69;47.99
44131;-2.05;47.12
50327;-1.40;48.86
85169;-1.60;46.81
44217;-1.72;47.32
56077;-2.40;47.59
85250;-1.71;46.57
85186;-1.26;46.86
85201;-1.34;46.43
85175;-1.18;46.60
56174;-2.89;47.88
85155;-1.46;46.71
50626;-1.39;48.90
85093;-1.24;46.66
85213;-1.35;46.59
53056;-0.66;48.13
50295;-1.20;48.96
85196;-1.20;46.84
85236;-1.72;46.64
53110;-0.54;47.87
53262;-0.56;48.06
36203;1.27;47.01
53186;-0.80;47.93
85204;-1.74;46.82
44203;-1.79;47.33
56247;-2.56;47.66
53140;-0.71;48.13
50243;-1.51;49.04
56262;-2.94;47.64
44192;-1.99;47.25
46231;1.14;44.52
85138;-1.68;46.66
53273;-0.68;47.93
56128;-3.10;47.98
85300;-1.54;46.69
46290;1.51;44.75
50345;-1.42;49.09
44006;-2.41;47.44
50540;-1.49;48.78
36103;1.43;47.12
46044;1.35;44.49
50076;-1.53;48.90
56157;-2.70;47.78
46224;1.39;44.46
82124;1.27;44.01
53117;-0.74;47.91
85074;-1.26;46.52
85288;-1.63;46.48
56205;-2.71;47.56
85202;-1.12;46.73
82113;1.39;44.19
56140;-2.80;47.93
44014;-1.51;47.10
50364;-1.48;49.14
50365;-1.49;48.94
46103;1.42;44.29
44087;-1.82;47.00
82007;1.47;44.19
85171;-1.23;46.50
36149;1.31;46.95
56023;-3.02;47.71
44189;-2.18;47.44
50379;-1.20;48.75
53130;-0.77;48.06
85023;-1.17;46.54
85178;-1.50;46.77
53025;-0.59;48.03
85064;-1.27;46.83
82120;1.29;44.10
50225;-1.22;48.97
85172;-1.98;46.82
50198;-1.55;49.13
44038;-2.01;47.16
36035;1.29;46.43
85189;-1.89;46.75
50493;-1.46;48.82
56067;-2.85;47.76
56139;-2.41;47.89
44019;-1.91;47.31
85102;-1.64;46.85
46062;1.22;44.50
36166;1.31;47.03
50550;-1.41;49.13
46263;1.25;44.37
44023;-1.88;47.42
50350;-1.32;49.03
44204;-1.43;47.28
56165;-2.38;47.92
53224;-0.81;48.14
50072;-1.50;49.08
56251;-2.65;47.63
53094;-0.72;47.99
85161;-1.52;46.57
85072;-1.34;46.85
56231;-2.67;47.70
56141;-2.86;47.84
87202;1.09;45.90
50541;-1.50;48.83
50188;-1.42;48.82
36239;1.47;46.52
50376;-1.41;49.03
37217;0.50;47.39
56171;-2.37;47.72
50388;-1.48;49.01
56263;-2.95;47.70
56173;-2.99;47.97
44018;-1.67;47.15
50109;-1.44;48.91
56161;-3.07;47.66
36168;1.30;46.52
46136;1.27;44.51
53206;-0.57;47.92
56054;-3.16;47.64
85054;-1.72;46.68
85156;-1.44;46.49
87177;1.08;45.82
85197;-1.43;46.91
46211;1.37;44.54
85277;-1.38;46.50
46005;1.21;44.49
87166;1.12;45.75
87015;1.16;45.77
37251;0.40;47.52
50513;-1.29;48.98
53099;-0.70;48.03
50231;-1.54;48.97
44171;-1.71;47.14
46088;1.36;44.47
44190;-1.50;47.20
50092;-1.38;49.09
44215;-1.47;47.16
50437;-1.33;48.98
56176;-2.95;47.68
44220;-1.90;47.19
36007;1.46;46.94
85235;-1.01;46.59
50237;-1.37;48.81
46046;1.41;44.52
53169;-0.93;48.12
36093;1.60;46.97
50506;-1.54;49.06
50419;-1.44;48.97
56241;-3.23;47.35
37099;0.53;47.30
85022;-1.44;46.45
44210;-2.21;47.31
85208;-1.38;46.83
56236;-2.51;47.90
85073;-1.17;46.51
50044;-1.36;49.06
37025;0.52;47.36
36051;1.36;46.66
50098;-1.25;49.07
53201;-0.85;48.07
87180;1.30;46.20
56089;-3.26;47.96
44089;-1.85;47.34
37128;0.42;47.29
50115;-1.39;48.77
44002;-1.42;47.07
44103;-2.15;47.32
46188;1.45;44.55
44122;-1.46;47.41
85006;-1.75;46.76
56249;-2.44;47.96
44164;-1.88;47.10
82131;1.47;44.24
44033;-1.98;47.35
85016;-1.62;46.69
36161;1.50;46.63
50145;-1.39;49.05
85128;-1.16;46.45
85010;-1.50;46.47
44037;-1.44;47.12
50429;-1.54;49.02
44137;-2.02;47.37
85108;-1.37;46.92
46149;1.50;44.47
56020;-2.45;47.78
53049;-0.64;48.16
36006;1.49;46.58
53119;-0.77;48.02
36042;1.49;46.66
50247;-1.40;48.81
53193;-0.63;47.91
85100;-1.88;46.68
82025;1.32;43.95
37271;0.50;47.22
85011;-2.17;46.93
37200;0.36;47.25
56068;-2.50;48.00
37014;0.47;47.27
53082;-0.89;47.99
44183;-2.41;47.39
44223;-1.53;47.06
46236;1.51;44.78
85266;-0.97;46.75
53141;-0.63;48.06
82140;1.32;44.10
50266;-1.38;48.93
37086;0.33;47.49
46134;1.22;44.54
53145;-0.80;47.86
85116;-1.38;46.44
46109;1.49;44.32
53157;-0.82;48.01
56030;-2.40;47.48
36172;1.38;46.61
36086;1.39;47.03
50278;-1.42;48.86
56021;-3.19;47.79
85179;-1.54;46.51
44024;-1.73;47.17
36092;1.51;47.07
36243;1.36;46.97
44116;-2.03;47.29
53220;-0.52;48.04
44080;-1.96;47.32
85193;-1.30;46.53
85158;-0.98;46.46
44039;-1.80;47.18
37182;0.52;47.45
50028;-1.30;48.92
85038;-1.33;46.89
50603;-1.53;49.05
36033;1.51;46.53
82183;1.20;44.27
82098;1.45;44.00
82099;1.19;44.11
85191;-1.41;46.67
85209;-1.01;46.51
56228;-2.42;47.81
36196;1.45;46.48
46138;1.58;44.65
46042;1.44;44.45
56133;-2.36;47.82
56115;-2.79;47.76
44178;-1.75;47.08
85248;-0.98;46.60
87041;1.28;46.13
50568;-1.43;49.01
36049;1.43;46.51
50197;-1.33;48.89
85231;-1.53;46.46
44052;-2.07;47.34
44046;-2.09;47.26
85029;-2.00;46.98
50371;-0.95;48.66
44053;-2.06;47.47
53100;-0.95;48.48
37081;0.38;47.44
87053;1.31;46.36
85008;-1.48;46.62
44188;-1.66;47.06
85131;-1.21;46.46
37002;0.45;47.45
46214;1.32;44.48
85121;-0.95;46.44
36235;1.51;47.13
50495;-1.20;48.77
85115;-0.96;46.65
36148;1.31;46.60
85199;-1.06;46.50
46308;1.50;44.71
44221;-1.66;47.48
56019;-2.65;47.87
53178;-0.81;47.89
50120;-1.48;48.89
85200;-1.48;46.51
50584;-1.36;48.75
56007;-2.99;47.67
97120;-61.537922;16.2351027
97106;-61.7577895;16.13869595
97124;-61.6952876;16.04057835
97107;-61.61970325;16.0485559
97108;-61.229578950000004;15.91764385
97111;-61.78304085;16.31935845
97113;-61.474946700000004;16.227276449999998
97114;-61.615000800000004;16.12312245
97118;-61.65803185;16.16950335
97126;-61.273228;15.965374650000001
97128;-61.38962745;16.2564772
97132;-61.64932995;15.9931402
97130;-61.63271505;15.8554207
97116;-61.49875835;16.3211701
97134;-61.71699095;16.084677550000002
97115;-61.669518100000005;16.2443186
97109;-61.689039;16.00566345
97102;-61.46977545;16.46683025
97104;-61.71584745;16.0497304
97121;-61.76511255;16.2270317
97119;-61.45472985;16.3921472
97112;-61.29286205;15.90854195
97125;-61.253809000000004;16.2783655
97105;-61.72938845;15.99916415
97133;-61.6929181;15.96070115
97103;-61.5951059;16.24977665
97110;-61.0813383;16.2972385
97122;-61.4880236;16.42014435
97129;-61.683556100000004;16.293745350000002
97117;-61.360023350000006;16.3353848
97131;-61.5890918;15.8581601
97101;-61.4966704;16.2677543
97202;-61.073611299999996;14.49955015
97230;-60.9468942;14.73805605
97213;-60.99224255;14.623089799999999
97205;-61.129660200000004;14.6593409
97211;-61.18368155;14.846983349999999
97204;-61.1583467;14.7040723
97216;-61.0530386;14.77958555
97229;-61.1001023;14.65180275
97225;-61.173550399999996;14.77167265
97228;-61.00840005;14.7730164
97209;-61.068630299999995;14.64924555
97232;-60.85940095;14.54209805
97217;-60.858902549999996;14.482220550000001
97215;-61.146494950000005;14.84743955
97220;-60.8969924;14.50267335
97203;-61.12365265;14.840979149999999
97233;-61.1361981;14.7046443
97207;-60.968538949999996;14.5785479
97208;-61.120692250000005;14.722758299999999
97223;-60.92331145;14.5617605
97219;-61.19628295;14.8220298
97224;-61.04066245;14.68353505
97214;-61.07393785;14.79952935
97218;-61.1217285;14.769499249999999
97227;-60.94673675;14.49041295
97201;-61.13050665;14.8159882
97221;-60.9623313;14.5262423
97212;-61.0303109;14.70843305
97226;-60.851570499999994;14.43142555
97210;-60.8975893;14.609303050000001
97222;-60.938352;14.6749179
97231;-61.037577150000004;14.5328783
97234;-61.1459312;14.67472055
97206;-61.0164403;14.4785326
97616;45.1134402;-12.864266050000001
97607;45.180451000000005;-12.853006149999999
97613;45.084479;-12.75501195
97602;45.12376165;-12.7175718
97606;45.1427833;-12.9179268
97601;45.06781615;-12.7249159
97610;45.1911868;-12.741686000000001
97615;45.284203950000006;-12.801006350000002
97609;45.12071415;-12.9746482
97617;45.133403;-12.78237265
97608;45.276921;-12.776066799999999
97604;45.1019759;-12.9277582
97605;45.1125529;-12.82092645
97614;45.13836155;-12.8392541
97612;45.0600577;-12.6753636
97611;45.19641985;-12.78750835
97603;45.1796753;-12.9392051
97407;55.30378535;-20.94618255
97422;55.57005545;-21.225029300000003
97405;55.57061255;-21.33297285
97409;55.63726855;-20.95678355
97418;55.52335995;-20.946304050000002
97404;55.3579971;-21.2349943
97420;55.59354875;-20.9506577
97415;55.3402181;-21.0366428
97408;55.39182085;-20.9965163
97411;55.4443962;-20.94342155
97421;55.51452995;-21.05242985
